fight_id,event_id,event_name,event_date_raw,event_date,fighter_a_id,fighter_a_name,fighter_b_id,fighter_b_name,outcome_type,winner_id,weight_class,is_title_fight,bout_order,is_main_event,referee,end_round,end_time,method_raw,method_category,method_subtype,source_url,scraped_at
98054-14,98054,UFC Fight Night 232 - Allen vs. Craig,2023-11-18T00:00:00+00:00,2023-11-18,201703,Brendan Allen,110167,Paul Craig,win,201703,Middleweight,False,14,True,Mark Smith,3,0:38,Submission (Rear-Naked Choke),Submission,Rear-Naked Choke,https://www.sherdog.com/events/UFC-Fight-Night-232-Allen-vs-Craig-98054,2026-08-19T06:35:33.225713+00:00
98494-12,98494,UFC 295 - Prochazka vs. Pereira,2023-11-11T00:00:00+00:00,2023-11-11,65231,Tom Aspinall,184051,Sergei Pavlovich,win,65231,Heavyweight,True,12,False,Dan Miragliotta,1,1:09,KO (Punches),KO,Punches,https://www.sherdog.com/events/UFC-295-Prochazka-vs-Pereira-98494,2026-08-19T06:35:33.233753+00:00
98494-11,98494,UFC 295 - Prochazka vs. Pereira,2023-11-11T00:00:00+00:00,2023-11-11,100715,Jessica Andrade,137171,Mackenzie Dern,win,100715,Strawweight,False,11,False,Keith Peterson,2,3:15,TKO (Punches),TKO,Punches,https://www.sherdog.com/events/UFC-295-Prochazka-vs-Pereira-98494,2026-08-19T06:35:33.233753+00:00
98494-10,98494,UFC 295 - Prochazka vs. Pereira,2023-11-11T00:00:00+00:00,2023-11-11,317103,Benoit St. Denis,100247,Matt Frevola,win,317103,Lightweight,False,10,False,Mike Beltran,1,1:31,KO (Head Kick),KO,Head Kick,https://www.sherdog.com/events/UFC-295-Prochazka-vs-Pereira-98494,2026-08-19T06:35:33.233753+00:00
98494-9,98494,UFC 295 - Prochazka vs. Pereira,2023-11-11T00:00:00+00:00,2023-11-11,112531,Diego Lopes,60415,Pat Sabatini,win,112531,Featherweight,False,9,False,Keith Peterson,1,1:30,KO (Punches),KO,Punches,https://www.sherdog.com/events/UFC-295-Prochazka-vs-Pereira-98494,2026-08-19T06:35:33.233753+00:00
98494-8,98494,UFC 295 - Prochazka vs. Pereira,2023-11-11T00:00:00+00:00,2023-11-11,228813,Steve Erceg,214613,Alessandro Costa,win,228813,Flyweight,False,8,False,Marc Goddard,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-295-Prochazka-vs-Pereira-98494,2026-08-19T06:35:33.233753+00:00
98494-7,98494,UFC 295 - Prochazka vs. Pereira,2023-11-11T00:00:00+00:00,2023-11-11,246543,Lupita Godinez,152919,Tabatha Ricci,win,246543,Strawweight,False,7,False,Dan Miragliotta,3,5:00,Decision (Split),Decision,Split,https://www.sherdog.com/events/UFC-295-Prochazka-vs-Pereira-98494,2026-08-19T06:35:33.233753+00:00
98494-6,98494,UFC 295 - Prochazka vs. Pereira,2023-11-11T00:00:00+00:00,2023-11-11,146417,Mateusz Rebecki,191653,Roosevelt Roberts,win,146417,158lb Catchweight,False,6,False,Mike Beltran,1,3:08,Submission (Armbar),Submission,Armbar,https://www.sherdog.com/events/UFC-295-Prochazka-vs-Pereira-98494,2026-08-19T06:35:33.233753+00:00
98494-5,98494,UFC 295 - Prochazka vs. Pereira,2023-11-11T00:00:00+00:00,2023-11-11,337895,Viacheslav Borshchev,264031,Nazim Sadykhov,draw,,Lightweight,False,5,False,Keith Peterson,3,5:00,Draw (Majority),Draw,Majority,https://www.sherdog.com/events/UFC-295-Prochazka-vs-Pereira-98494,2026-08-19T06:35:33.233753+00:00
98494-4,98494,UFC 295 - Prochazka vs. Pereira,2023-11-11T00:00:00+00:00,2023-11-11,74057,Jared Gordon,145559,Mark O. Madsen,win,74057,Lightweight,False,4,False,Marc Goddard,1,4:42,TKO (Elbow and Punches),TKO,Elbow and Punches,https://www.sherdog.com/events/UFC-295-Prochazka-vs-Pereira-98494,2026-08-19T06:35:33.233753+00:00
98494-3,98494,UFC 295 - Prochazka vs. Pereira,2023-11-11T00:00:00+00:00,2023-11-11,86536,John Castaneda,24067,Kyung Ho Kang,win,86536,138lb Catchweight,False,3,False,Dan Miragliotta,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-295-Prochazka-vs-Pereira-98494,2026-08-19T06:35:33.233753+00:00
98494-2,98494,UFC 295 - Prochazka vs. Pereira,2023-11-11T00:00:00+00:00,2023-11-11,365973,Joshua Van,245493,Kevin Borjas,win,365973,Flyweight,False,2,False,Mike Beltran,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-295-Prochazka-vs-Pereira-98494,2026-08-19T06:35:33.233753+00:00
98494-1,98494,UFC 295 - Prochazka vs. Pereira,2023-11-11T00:00:00+00:00,2023-11-11,84139,Jamall Emmers,286225,Dennis Buzukja,win,84139,147lb Catchweight,False,1,False,Keith Peterson,1,0:49,TKO (Punches),TKO,Punches,https://www.sherdog.com/events/UFC-295-Prochazka-vs-Pereira-98494,2026-08-19T06:35:33.233753+00:00
98494-13,98494,UFC 295 - Prochazka vs. Pereira,2023-11-11T00:00:00+00:00,2023-11-11,224511,Alex Pereira,97529,Jiri Prochazka,win,224511,Light Heavyweight,True,13,True,Marc Goddard,2,4:08,TKO (Elbows),TKO,Elbows,https://www.sherdog.com/events/UFC-295-Prochazka-vs-Pereira-98494,2026-08-19T06:35:33.233753+00:00
98060-9,98060,UFC Fight Night 231 - Almeida vs. Lewis,2023-11-04T00:00:00+00:00,2023-11-04,63608,Nicolas Dalby,185083,Gabriel Bonfim,win,63608,Welterweight,False,9,False,Jason Herzog,2,4:33,TKO (Knees and Punches),TKO,Knees and Punches,https://www.sherdog.com/events/UFC-Fight-Night-231-Almeida-vs-Lewis-98060,2026-08-19T06:35:33.240758+00:00
98060-8,98060,UFC Fight Night 231 - Almeida vs. Lewis,2023-11-04T00:00:00+00:00,2023-11-04,97975,Rodrigo Nascimento,237177,Don'Tale Mayes,win,97975,Heavyweight,False,8,False,Osiris Maia,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-Fight-Night-231-Almeida-vs-Lewis-98060,2026-08-19T06:35:33.240758+00:00
98060-7,98060,UFC Fight Night 231 - Almeida vs. Lewis,2023-11-04T00:00:00+00:00,2023-11-04,188043,Caio Borralho,60755,Abus Magomedov,win,188043,Middleweight,False,7,False,Marc Goddard,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-Fight-Night-231-Almeida-vs-Lewis-98060,2026-08-19T06:35:33.240758+00:00
98060-6,98060,UFC Fight Night 231 - Almeida vs. Lewis,2023-11-04T00:00:00+00:00,2023-11-04,224229,Elves Brener,152747,Kaynan Kruschewsky,win,224229,165lb Catchweight,False,6,False,Osiris Maia,1,4:01,KO (Punch),KO,Punch,https://www.sherdog.com/events/UFC-Fight-Night-231-Almeida-vs-Lewis-98060,2026-08-19T06:35:33.240758+00:00
98060-5,98060,UFC Fight Night 231 - Almeida vs. Lewis,2023-11-04T00:00:00+00:00,2023-11-04,63825,Elizeu Zaleski dos Santos,145067,Rinat Fakhretdinov,draw,,Welterweight,False,5,False,Fernando Portella,3,5:00,Draw (Majority),Draw,Majority,https://www.sherdog.com/events/UFC-Fight-Night-231-Almeida-vs-Lewis-98060,2026-08-19T06:35:33.240758+00:00
98060-4,98060,UFC Fight Night 231 - Almeida vs. Lewis,2023-11-04T00:00:00+00:00,2023-11-04,255313,Vitor Petrino,152163,Modestas Bukauskas,win,255313,Light Heavyweight,False,4,False,Marc Goddard,2,1:03,KO (Punch),KO,Punch,https://www.sherdog.com/events/UFC-Fight-Night-231-Almeida-vs-Lewis-98060,2026-08-19T06:35:33.240758+00:00
98060-3,98060,UFC Fight Night 231 - Almeida vs. Lewis,2023-11-04T00:00:00+00:00,2023-11-04,148517,Angela Hill,382138,Denise Gomes,win,148517,Strawweight,False,3,False,Fernando Portella,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-Fight-Night-231-Almeida-vs-Lewis-98060,2026-08-19T06:35:33.240758+00:00
98060-2,98060,UFC Fight Night 231 - Almeida vs. Lewis,2023-11-04T00:00:00+00:00,2023-11-04,395040,Eduarda Moura,175799,Montserrat Ruiz,win,395040,120lb Catchweight,False,2,False,Joao Claudio Soares,2,2:14,TKO (Punches),TKO,Punches,https://www.sherdog.com/events/UFC-Fight-Night-231-Almeida-vs-Lewis-98060,2026-08-19T06:35:33.240758+00:00
98060-1,98060,UFC Fight Night 231 - Almeida vs. Lewis,2023-11-04T00:00:00+00:00,2023-11-04,111545,Marc Diakiese,297051,Kaue Fernandes,win,111545,Lightweight,False,1,False,Jason Herzog,3,5:00,Decision (Split),Decision,Split,https://www.sherdog.com/events/UFC-Fight-Night-231-Almeida-vs-Lewis-98060,2026-08-19T06:35:33.240758+00:00
98060-10,98060,UFC Fight Night 231 - Almeida vs. Lewis,2023-11-04T00:00:00+00:00,2023-11-04,114657,Jailton Almeida,59284,Derrick Lewis,win,114657,Heavyweight,False,10,True,Marc Goddard,5,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-Fight-Night-231-Almeida-vs-Lewis-98060,2026-08-19T06:35:33.240758+00:00
97019-12,97019,UFC 294 - Makhachev vs. Volkanovski 2,2023-10-21T00:00:00+00:00,2023-10-21,280021,Khamzat Chimaev,120691,Kamaru Usman,win,280021,Middleweight,False,12,False,Jason Herzog,3,5:00,Decision (Majority),Decision,Majority,https://www.sherdog.com/events/UFC-294-Makhachev-vs-Volkanovski-2-97019,2026-08-19T06:35:33.246505+00:00
97019-11,97019,UFC 294 - Makhachev vs. Volkanovski 2,2023-10-21T00:00:00+00:00,2023-10-21,170785,Magomed Ankalaev,170203,Johnny Walker,nc,,Light Heavyweight,False,11,False,Daniel Movahedi,1,3:13,No Contest (Illegal Knee),No Contest,Illegal Knee,https://www.sherdog.com/events/UFC-294-Makhachev-vs-Volkanovski-2-97019,2026-08-19T06:35:33.246505+00:00
97019-10,97019,UFC 294 - Makhachev vs. Volkanovski 2,2023-10-21T00:00:00+00:00,2023-10-21,202763,Ikram Aliskerov,70750,Warlley Alves,win,202763,Middleweight,False,10,False,Lukasz Bosacki,1,2:07,TKO (Flying Knee and Punches),TKO,Flying Knee and Punches,https://www.sherdog.com/events/UFC-294-Makhachev-vs-Volkanovski-2-97019,2026-08-19T06:35:33.246505+00:00
97019-9,97019,UFC 294 - Makhachev vs. Volkanovski 2,2023-10-21T00:00:00+00:00,2023-10-21,103961,Said Nurmagomedov,182325,Muin Gafurov,win,103961,Bantamweight,False,9,False,Marc Goddard,1,1:13,Submission (Guillotine Choke),Submission,Guillotine Choke,https://www.sherdog.com/events/UFC-294-Makhachev-vs-Volkanovski-2-97019,2026-08-19T06:35:33.246505+00:00
97019-8,97019,UFC 294 - Makhachev vs. Volkanovski 2,2023-10-21T00:00:00+00:00,2023-10-21,236141,Muhammad Mokaev,49213,Tim Elliott,win,236141,Flyweight,False,8,False,Jason Herzog,3,3:03,Submission (Arm-Triangle Choke),Submission,Arm-Triangle Choke,https://www.sherdog.com/events/UFC-294-Makhachev-vs-Volkanovski-2-97019,2026-08-19T06:35:33.246505+00:00
97019-7,97019,UFC 294 - Makhachev vs. Volkanovski 2,2023-10-21T00:00:00+00:00,2023-10-21,280187,Trevor Peek,104821,Mohammad Yahya,win,280187,Lightweight,False,7,False,Daniel Movahedi,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-294-Makhachev-vs-Volkanovski-2-97019,2026-08-19T06:35:33.246505+00:00
97019-6,97019,UFC 294 - Makhachev vs. Volkanovski 2,2023-10-21T00:00:00+00:00,2023-10-21,222651,Javid Basharat,52195,Victor Henry,nc,,Bantamweight,False,6,False,Lukasz Bosacki,2,0:15,No Contest (Accidental Groin Kick),No Contest,Accidental Groin Kick,https://www.sherdog.com/events/UFC-294-Makhachev-vs-Volkanovski-2-97019,2026-08-19T06:35:33.246505+00:00
97019-5,97019,UFC 294 - Makhachev vs. Volkanovski 2,2023-10-21T00:00:00+00:00,2023-10-21,288537,Sedriques Dumas,55936,Abu Azaitar,win,288537,Middleweight,False,5,False,Jason Herzog,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-294-Makhachev-vs-Volkanovski-2-97019,2026-08-19T06:35:33.246505+00:00
97019-4,97019,UFC 294 - Makhachev vs. Volkanovski 2,2023-10-21T00:00:00+00:00,2023-10-21,243687,Mike Breeden,365299,Anshul Jubli,win,243687,160lb Catchweight,False,4,False,Marc Goddard,3,3:00,KO (Punches),KO,Punches,https://www.sherdog.com/events/UFC-294-Makhachev-vs-Volkanovski-2-97019,2026-08-19T06:35:33.246505+00:00
97019-3,97019,UFC 294 - Makhachev vs. Volkanovski 2,2023-10-21T00:00:00+00:00,2023-10-21,228381,Muhammadjon Naimov,82395,Nathaniel Wood,win,228381,Featherweight,False,3,False,Lukasz Bosacki,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-294-Makhachev-vs-Volkanovski-2-97019,2026-08-19T06:35:33.246505+00:00
97019-2,97019,UFC 294 - Makhachev vs. Volkanovski 2,2023-10-21T00:00:00+00:00,2023-10-21,333829,Victoria Dudakova,85549,Jinh Yu Frey,win,333829,117lb Catchweight,False,2,False,Daniel Movahedi,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-294-Makhachev-vs-Volkanovski-2-97019,2026-08-19T06:35:33.246505+00:00
97019-1,97019,UFC 294 - Makhachev vs. Volkanovski 2,2023-10-21T00:00:00+00:00,2023-10-21,309711,Sharabutdin Magomedov,66304,Bruno Silva,win,309711,Middleweight,False,1,False,Jason Herzog,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-294-Makhachev-vs-Volkanovski-2-97019,2026-08-19T06:35:33.246505+00:00
97019-13,97019,UFC 294 - Makhachev vs. Volkanovski 2,2023-10-21T00:00:00+00:00,2023-10-21,76836,Islam Makhachev,101527,Alexander Volkanovski,win,76836,Lightweight,True,13,True,Marc Goddard,1,3:06,KO (Head Kick and Punches),KO,Head Kick and Punches,https://www.sherdog.com/events/UFC-294-Makhachev-vs-Volkanovski-2-97019,2026-08-19T06:35:33.246505+00:00
98595-10,98595,UFC Fight Night 230 - Yusuff vs. Barboza,2023-10-14T00:00:00+00:00,2023-10-14,200603,Viviane Araujo,57135,Jennifer Maia,win,200603,Flyweight,False,10,False,Mark Smith,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-Fight-Night-230-Yusuff-vs-Barboza-98595,2026-08-19T06:35:33.253547+00:00
98595-9,98595,UFC Fight Night 230 - Yusuff vs. Barboza,2023-10-14T00:00:00+00:00,2023-10-14,124959,Jonathan Martinez,86354,Adrian Yanez,win,124959,Bantamweight,False,9,False,Kerry Hatley,2,2:26,TKO (Leg Kick),TKO,Leg Kick,https://www.sherdog.com/events/UFC-Fight-Night-230-Yusuff-vs-Barboza-98595,2026-08-19T06:35:33.253547+00:00
98595-8,98595,UFC Fight Night 230 - Yusuff vs. Barboza,2023-10-14T00:00:00+00:00,2023-10-14,135705,Michel Pereira,215253,Andre Petroski,win,135705,Middleweight,False,8,False,Chris Tognoni,1,1:06,TKO (Punches),TKO,Punches,https://www.sherdog.com/events/UFC-Fight-Night-230-Yusuff-vs-Barboza-98595,2026-08-19T06:35:33.253547+00:00
98595-7,98595,UFC Fight Night 230 - Yusuff vs. Barboza,2023-10-14T00:00:00+00:00,2023-10-14,303043,Christian Rodriguez,317055,Cameron Saaiman,win,303043,140lb Catchweight,False,7,False,Mark Smith,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-Fight-Night-230-Yusuff-vs-Barboza-98595,2026-08-19T06:35:33.253547+00:00
98595-6,98595,UFC Fight Night 230 - Yusuff vs. Barboza,2023-10-14T00:00:00+00:00,2023-10-14,22094,Darren Elkins,172347,T.J. Brown,win,22094,Featherweight,False,6,False,Kerry Hatley,3,2:23,Submission (Rear-Naked Choke),Submission,Rear-Naked Choke,https://www.sherdog.com/events/UFC-Fight-Night-230-Yusuff-vs-Barboza-98595,2026-08-19T06:35:33.253547+00:00
98595-5,98595,UFC Fight Night 230 - Yusuff vs. Barboza,2023-10-14T00:00:00+00:00,2023-10-14,233589,Tainara Lisboa,258909,Ravena Oliveira,win,233589,Bantamweight,False,5,False,Chris Tognoni,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-Fight-Night-230-Yusuff-vs-Barboza-98595,2026-08-19T06:35:33.253547+00:00
98595-4,98595,UFC Fight Night 230 - Yusuff vs. Barboza,2023-10-14T00:00:00+00:00,2023-10-14,232591,Terrance McKinney,221671,Brendon Marotte,win,232591,Lightweight,False,4,False,Herb Dean,1,0:20,TKO (Knee and Punches),TKO,Knee and Punches,https://www.sherdog.com/events/UFC-Fight-Night-230-Yusuff-vs-Barboza-98595,2026-08-19T06:35:33.253547+00:00
98595-3,98595,UFC Fight Night 230 - Yusuff vs. Barboza,2023-10-14T00:00:00+00:00,2023-10-14,287951,Melissa Mullins,318403,Irina Alekseeva,win,287951,Bantamweight,False,3,False,Mark Smith,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-Fight-Night-230-Yusuff-vs-Barboza-98595,2026-08-19T06:35:33.253547+00:00
98595-2,98595,UFC Fight Night 230 - Yusuff vs. Barboza,2023-10-14T00:00:00+00:00,2023-10-14,59736,Chris Gutierrez,150691,Heili Alateng,win,59736,Bantamweight,False,2,False,Kerry Hatley,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-Fight-Night-230-Yusuff-vs-Barboza-98595,2026-08-19T06:35:33.253547+00:00
98595-1,98595,UFC Fight Night 230 - Yusuff vs. Barboza,2023-10-14T00:00:00+00:00,2023-10-14,207407,Emily Ducote,39298,Ashley Yoder,win,207407,Strawweight,False,1,False,Chris Tognoni,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-Fight-Night-230-Yusuff-vs-Barboza-98595,2026-08-19T06:35:33.253547+00:00
98595-11,98595,UFC Fight Night 230 - Yusuff vs. Barboza,2023-10-14T00:00:00+00:00,2023-10-14,46259,Edson Barboza,152359,Sodiq Yusuff,win,46259,Featherweight,False,11,True,Herb Dean,5,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-Fight-Night-230-Yusuff-vs-Barboza-98595,2026-08-19T06:35:33.253547+00:00
98053-9,98053,UFC Fight Night 229 - Dawson vs. Green,2023-10-07T00:00:00+00:00,2023-10-07,239253,Joe Pyfer,151701,Abdul Razak Alhassan,win,239253,Middleweight,False,9,False,Mark Smith,2,2:05,Technical Submission (Arm-Triangle Choke),Technical Submission,Arm-Triangle Choke,https://www.sherdog.com/events/UFC-Fight-Night-229-Dawson-vs-Green-98053,2026-08-19T06:35:33.259639+00:00
98053-8,98053,UFC Fight Night 229 - Dawson vs. Green,2023-10-07T00:00:00+00:00,2023-10-07,175481,Joaquin Buckley,64894,Alex Morono,win,175481,Welterweight,False,8,False,Kerry Hatley,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-Fight-Night-229-Dawson-vs-Green-98053,2026-08-19T06:35:33.259639+00:00
98053-7,98053,UFC Fight Night 229 - Dawson vs. Green,2023-10-07T00:00:00+00:00,2023-10-07,23982,Drew Dober,20171,Ricky Glenn,win,23982,Lightweight,False,7,False,Chris Tognoni,1,2:36,TKO (Punches),TKO,Punches,https://www.sherdog.com/events/UFC-Fight-Night-229-Dawson-vs-Green-98053,2026-08-19T06:35:33.259639+00:00
98053-6,98053,UFC Fight Night 229 - Dawson vs. Green,2023-10-07T00:00:00+00:00,2023-10-07,77441,Bill Algeo,97669,Alexander Hernandez,win,77441,Featherweight,False,6,False,Keith Peterson,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-Fight-Night-229-Dawson-vs-Green-98053,2026-08-19T06:35:33.259639+00:00
98053-5,98053,UFC Fight Night 229 - Dawson vs. Green,2023-10-07T00:00:00+00:00,2023-10-07,101401,Karolina Kowalkiewicz,174381,Diana Belbita,win,101401,Strawweight,False,5,False,Kerry Hatley,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-Fight-Night-229-Dawson-vs-Green-98053,2026-08-19T06:35:33.259639+00:00
